7.48700000000008,0,False
40.871000000000095,0,True
39.37700000000041,0,True
7.13799999999992,0,False
31.936999999999898,0,True
13.208999999999833,0,False
33.043000000000575,0,True
7.3619999999991705,0,False
32.22600000000057,0,False
13.716999999999643,0,False
27.838000000000648,0,True
28.068999999999505,0,True
25.44499999999971,0,True
21.551000000000386,0,False
20.48199999999997,0,False
15.677999999999884,0,False
27.537000000000262,0,True
20.263999999999214,0,False
32.46100000000024,0,True
46.67399999999998,0,True
27.800000000000182,0,False
42.93000000000029,0,True
32.58300000000054,0,True
14.172999999998865,0,False
30.23700000000099,0,True
56.74399999999878,0,True
26.429000000000087,0,True
33.199000000000524,0,True
33.98999999999978,0,True
14.46600000000035,0,False
31.524999999999636,0,True
7.3620000000009895,0,False
24.00799999999981,0,False
28.07799999999952,0,True
64.85900000000038,0,True
25.740999999999985,0,True
26.34399999999914,0,True
16.611000000000786,0,False
25.828999999999724,0,True
35.02599999999984,0,True
43.28900000000067,0,True
14.552999999999884,0,False
35.05799999999908,0,False
50.800999999999476,0,True
26.141999999999825,0,True
14.688000000000102,0,False
32.40100000000166,0,True
34.1359999999986,0,True
34.879000000000815,0,True
33.6929999999993,0,True
